Type article_encoded,Mois,Année,Horizon,Code article_encoded,Code Fournisseur_encoded,Jour,Article_Fournisseur,Quantité_Predite_CB,Quantité_Réelle,Erreur_Absolue,Date commande,Type article
2,10,2024,7,914,36,23,TUBE spirale 5x8  15M          - Société Gharbi,1.9326034405752837,1.0,0.9326034405752837,2024-10-23,Matériel
3,12,2024,60,457,24,12,etiquette verte                - Société Khalifa,2.1860701547811057,2.0000000000000004,0.18607015478110522,2024-12-12,Produit emballage
2,2,2023,7,2692,81,27,90240-0146/3123940-0000        - Société Belhadj,2.5734142636093447,2.0000000000000004,0.5734142636093442,2023-02-27,Matériel
2,6,2022,7,3366,36,10,ELECTROVANNE V110490042-0172   - Société Gharbi,1.7650636123438068,3.999999999999999,2.2349363876561923,2022-06-10,Matériel
2,6,2022,7,1229,36,6,CONDENSATEUR 4UF V=400         - Société Gharbi,3.7501096069475244,5.0,1.2498903930524756,2022-06-06,Matériel
6,3,2022,7,963,247,18,OLIVE INOX DIA 10              - Société Selmi,2.1201278325524573,2.0000000000000004,0.12012783255245685,2022-03-18,Service
0,10,2024,30,526,33,2,ROULEAU TONUS MINI 527(PAPIER  - Société Nasr,3.219684121959541,2.0000000000000004,1.2196841219595407,2024-10-02,Fourniture de bureau
2,9,2022,7,2153,36,9,SONDE PT1006-3180152491        - Société Gharbi,2.0373452642823087,3.999999999999999,1.9626547357176904,2022-09-09,Matériel
2,2,2023,7,3794,81,27,Sleeve.15x21x20m90600-3677     - Société Belhadj,1.9018594497893893,1.0,0.9018594497893893,2023-02-27,Matériel
6,6,2022,7,1795,116,13,kit filtre rolair80 6219070100 - Société Hassine,1.9141671806289757,2.0000000000000004,0.08583281937102472,2022-06-13,Service
2,8,2022,7,1697,36,24,Poussoire de compensateur      - Société Gharbi,2.530308321470111,2.0000000000000004,0.5303083214701108,2022-08-24,Matériel
2,2,2023,7,3753,36,15,"O-ring, 24.20x3 351523-0217    - Société Gharbi",1.9937649911821262,1.0,0.9937649911821262,2023-02-15,Matériel
2,7,2024,7,2393,0,1,Tube insert C-MT 70/4x16-S 6m  - Société Lamia,0.9386707548951068,1.0,0.06132924510489324,2024-07-01,Matériel
6,9,2024,7,439,8,17,etalonnage chronometre         - Société Ben labher,1.7960115678583595,2.0000000000000004,0.20398843214164097,2024-09-17,Service
2,2,2023,7,3098,81,7,Stop pin2803986-0000           - Société Belhadj,1.7048205066532165,1.0,0.7048205066532165,2023-02-07,Matériel
2,2,2023,7,3320,81,24,MACHOIRE 2 SOUDURE1030149-0000 - Société Belhadj,2.533352681950461,2.0000000000000004,0.5333526819504604,2023-02-24,Matériel
2,9,2022,7,2243,36,9,6-99041164/90526-4690          - Société Gharbi,2.573335297149006,3.0,0.426664702850994,2022-09-09,Matériel
2,2,2023,7,3327,36,20,BIELLE 1294967-0000            - Société Gharbi,2.1190233620665806,2.0000000000000004,0.11902336206658015,2023-02-20,Matériel
2,2,2022,7,1261,36,24,RACCORD RAPID COUDE DIA 6 1/8  - Société Gharbi,3.3770908025244193,2.0000000000000004,1.3770908025244188,2022-02-24,Matériel
7,9,2023,30,1540,36,12,FUEL LOURD N°2                 - Société Gharbi,2.4379398453382204,2.0000000000000004,0.43793984533821995,2023-09-12,Énergie/Carburant
2,2,2022,7,3363,81,11,REFLECTEUR E39-R190232-0333    - Société Belhadj,1.8907382798800074,2.0000000000000004,0.10926172011999302,2022-02-11,Matériel
0,6,2024,30,595,33,18,NK CARTRIDGE 2BK009I           - Société Nasr,2.5508440827041086,17.999999999999996,15.449155917295888,2024-06-18,Fourniture de bureau
2,6,2022,7,876,202,30,Anse en plastique              - Société Mrabet,4.240120582156598,2.0000000000000004,2.2401205821565973,2022-06-30,Matériel
6,7,2022,7,446,67,7,Transports sur Ventes          - Société Nasri,3.6306121243758858,2.0000000000000004,1.6306121243758853,2022-07-07,Service
2,2,2023,7,3696,36,15,Rod 3199635-0000               - Société Gharbi,2.844543618623434,8.000000000000002,5.155456381376568,2023-02-15,Matériel
6,12,2022,7,436,106,2,Revêtement axe pour convoyeur  - Société Khelifi,1.2391845987739933,1.0,0.23918459877399334,2022-12-02,Service
6,9,2022,7,442,388,10,Formation parcours Agile       - Société Bennour,2.6564164972663225,11.0,8.343583502733678,2022-09-10,Service
2,6,2024,7,456,18,26,flexible pour douchette        - Société Ben rami,2.1589702190177458,3.999999999999999,1.8410297809822533,2024-06-26,Matériel
6,7,2024,7,439,8,28,reparation croyoscope          - Société Ben labher,2.5962594722596877,1.0,1.5962594722596877,2024-07-28,Service
2,9,2022,7,1453,36,30,RONDELLE PLATE INOX DIA6       - Société Gharbi,2.056690593058574,2.0000000000000004,0.05669059305857349,2022-09-30,Matériel
6,2,2022,7,482,44,23,PRESTATION GASOIL SS           - Société Ammar,1.7393497150200146,1.0,0.7393497150200146,2022-02-23,Service
1,5,2022,60,521,33,4,GANT PLASTIQUE                 - Société Nasr,1.788216806467148,2.0000000000000004,0.21178319353285247,2022-05-04,Habillement
6,11,2022,7,435,328,17,Transport Déchet               - Société Hamza,1.3269728362238018,3.0,1.6730271637761982,2022-11-17,Service
2,8,2022,7,2826,36,10,PROTECT  90457-0196/90603-2557 - Société Gharbi,1.906276163588033,1.0,0.906276163588033,2022-08-10,Matériel
2,4,2023,7,4046,36,18,SERVOMOT 90459-4534            - Société Gharbi,1.4767276975206078,1.0,0.47672769752060784,2023-04-18,Matériel
2,12,2023,7,3815,36,25,"O-ring, 85x3.20mNBR 90606-4996 - Société Gharbi",1.915608397006161,1.0,0.915608397006161,2023-12-25,Matériel
2,6,2022,7,2048,81,20,"O-RING 78*3,53 RV6-4722614601  - Société Belhadj",4.057802716849209,3.999999999999999,0.0578027168492099,2022-06-20,Matériel
6,3,2024,7,436,23,14,Confection des flexibles       - Société Ben chaouech,1.0619756914394265,1.0,0.061975691439426495,2024-03-14,Service
2,2,2023,7,1274,158,23,RACCORD RAPIDE LISSE6-8        - Société Chtioui,3.4151349994674787,2.0000000000000004,1.4151349994674782,2023-02-23,Matériel
2,8,2022,7,2205,36,10,VANNE    90503-1596            - Société Gharbi,2.0179880114145323,2.0000000000000004,0.01798801141453188,2022-08-10,Matériel
2,6,2023,7,1677,36,20,JOINT EN VITON 60*55           - Société Gharbi,2.4383111037879686,2.0000000000000004,0.4383111037879681,2023-06-20,Matériel
6,11,2022,7,456,328,17,Transport Armoire refrigeree   - Société Hamza,1.2314222031916562,1.0,0.23142220319165618,2022-11-17,Service
2,6,2023,7,3434,49,16,Bellows 90342-0022             - Société Riahi,1.8481017224314225,3.999999999999999,2.1518982775685767,2023-06-16,Matériel
2,12,2023,7,432,181,13,Disque Dur SSD M2  512 Go      - Société Khadraoui,2.405963290551191,2.0000000000000004,0.4059632905511905,2023-12-13,Matériel
2,12,2023,7,3090,36,25,Comp.spring90458-2967          - Société Gharbi,1.954179662578719,2.0000000000000004,0.045820337421281554,2023-12-25,Matériel
2,10,2022,7,1053,36,18,PAREHUILE 25 X 40 X7 /p2331166 - Société Gharbi,3.0286282140521577,3.999999999999999,0.9713717859478415,2022-10-18,Matériel
6,1,2023,7,451,32,17,Fact N° 2021070005245611       - Société Maher,1.1579333542047525,1.0,0.15793335420475252,2023-01-17,Service
6,6,2023,7,436,110,21,Main d'oeuvre                  - Société Masmoudi,1.3519174894487387,10.000000000000002,8.648082510551262,2023-06-21,Service
2,5,2023,7,1226,36,18,Gaine- thermo 10 mm²           - Société Gharbi,3.580282603180091,5.0,1.4197173968199088,2023-05-18,Matériel
2,11,2024,7,2410,36,22,"pompe cent, CRN15-05 DN50 7.5k - Société Gharbi",1.917571740395947,1.0,0.9175717403959469,2024-11-22,Matériel
2,7,2022,7,4153,286,18,Vérin 02 effet                 - Société Adel,2.111900071647593,2.0000000000000004,0.11190007164759264,2022-07-18,Matériel
2,4,2023,7,3423,36,18,CONTACTOR 90459-5440           - Société Gharbi,1.43501333378715,2.0000000000000004,0.5649866662128504,2023-04-18,Matériel
2,12,2022,7,228,219,5,lots electrique atelier frais  - Société Marzougui,2.0879615239331732,1.0,1.0879615239331732,2022-12-05,Matériel
2,4,2022,7,4090,36,15,Flange  2950968-0000           - Société Gharbi,1.7462107934891535,1.0,0.7462107934891535,2022-04-15,Matériel
2,2,2023,7,3097,81,8,Stop pin2803987-0000           - Société Belhadj,1.5598862752928766,1.0,0.5598862752928766,2023-02-08,Matériel
2,3,2022,7,1498,247,17,COLLIER PLAST COLSON 365*7.8   - Société Selmi,2.43369623710406,2.0000000000000004,0.43369623710405936,2022-03-17,Matériel
2,3,2023,7,2780,81,16,"JOINT TORIQUE19,2 x 3927       - Société Belhadj",2.000388269278421,2.0000000000000004,0.0003882692784205055,2023-03-16,Matériel
4,7,2023,7,810,366,14,Liquide réfrigérant (250 ml c1 - Société Osman,3.2584818851600437,1.0,2.2584818851600437,2023-07-14,Produit matière première
2,2,2023,7,3021,81,28,BUSHING1282708-0000            - Société Belhadj,3.4957274666089555,16.0,12.504272533391045,2023-02-28,Matériel
5,5,2022,60,524,241,24,MANCHE DE BALAI EN BOIS        - Société Rezgui,2.2146642322575887,2.0000000000000004,0.21466423225758824,2022-05-24,Produit nettoyage
6,4,2024,7,439,8,22,frais de participation         - Société Ben labher,1.5763756885393807,1.0,0.5763756885393807,2024-04-22,Service
3,10,2022,60,718,49,6,DISNEY STARWAR 200ml Fraise    - Société Riahi,2.0426930875961395,2.0000000000000004,0.0426930875961391,2022-10-06,Produit emballage
2,3,2023,7,3391,49,29,VERIN 90459-7249/90604-2964    - Société Riahi,1.7471745921941486,3.999999999999999,2.2528254078058505,2023-03-29,Matériel
6,5,2023,7,437,128,19,PRIMES D'ASSURANCE             - Société Ben moussa,1.4643382228351762,1.0,0.46433822283517623,2023-05-19,Service
2,7,2024,7,3961,36,1,Eccentric 2780751-0000         - Société Gharbi,2.6073292178452614,1.0,1.6073292178452614,2024-07-01,Matériel
2,9,2023,7,934,36,22,Coude noire DN 40              - Société Gharbi,3.1516912153836385,8.000000000000002,4.848308784616363,2023-09-22,Matériel
0,8,2023,30,432,21,7,toner 150A                     - Société Ben naser,2.139803209966573,2.0000000000000004,0.1398032099665727,2023-08-07,Fourniture de bureau
2,12,2022,7,919,400,27,BRIDE PLATE INOX DN40/PN16     - Société Hammadi,2.783265645950731,2.0000000000000004,0.7832656459507303,2022-12-27,Matériel
2,3,2023,7,2711,81,16,90450-0279                     - Société Belhadj,2.0611748316071905,3.0,0.9388251683928095,2023-03-16,Matériel
2,2,2022,7,1061,191,8,ROBINET DE JARDIN 15/21        - Société Khalil,2.6696559595159854,2.0000000000000004,0.669655959515985,2022-02-08,Matériel
6,11,2023,7,436,116,28,Entretien préventif R80 N°1    - Société Hassine,1.0759930937647217,1.0,0.07599309376472174,2023-11-28,Service
2,2,2022,7,1923,36,15,TAMPON POUR ACCOUPLEMENTB125   - Société Gharbi,2.4951906459618725,16.0,13.504809354038127,2022-02-15,Matériel
6,4,2022,7,436,180,25,reparation autolaveuse         - Société Mahmoudi,1.2848211603073056,1.0,0.28482116030730564,2022-04-25,Service
2,4,2023,7,3523,36,11,TOOTHED PULLEY 1348922-0000    - Société Gharbi,1.6677283963303906,1.0,0.6677283963303906,2023-04-11,Matériel
2,9,2022,7,2141,424,16,JOINT 6-9635117115/6-88117115  - Société Saidi,2.7222974528536423,10.000000000000002,7.27770254714636,2022-09-16,Matériel
2,4,2023,7,2192,36,18,JEU DE P.R LKH -25/-35/-45-    - Société Gharbi,1.643789003182687,1.0,0.643789003182687,2023-04-18,Matériel
2,4,2023,7,3067,36,18,1285006-0000                   - Société Gharbi,1.9187147462952048,5.999999999999999,4.081285253704794,2023-04-18,Matériel
2,10,2022,7,3212,81,27,Membrane 90187-0312            - Société Belhadj,2.3091514567068665,2.0000000000000004,0.30915145670686606,2022-10-27,Matériel
2,12,2022,7,3454,81,13,support 2533628-0000           - Société Belhadj,1.5525534444400226,1.0,0.5525534444400226,2022-12-13,Matériel
2,11,2024,7,1078,36,1,VANNE PAPILLON PN16/DN125      - Société Gharbi,2.0434400218114006,2.0000000000000004,0.043440021811400165,2024-11-01,Matériel
0,7,2022,30,434,348,27,achat consommable              - Société Allah,2.083963604296448,1.0,1.0839636042964478,2022-07-27,Fourniture de bureau
2,12,2024,7,3998,36,20,Assembly tool 3623700-0100     - Société Gharbi,1.7701080050797136,1.0,0.7701080050797136,2024-12-20,Matériel
2,2,2023,7,3706,36,15,Ball bear30x55x13m 90608-5675  - Société Gharbi,2.4759195378384615,6.999999999999998,4.524080462161537,2023-02-15,Matériel
2,8,2023,7,436,25,21,vanne soupape                  - Société Cherif,3.465977949936506,2.0000000000000004,1.4659779499365055,2023-08-21,Matériel
2,6,2023,7,456,135,22,Robinet à soupape à soufflet d - Société Meriem,1.808230857535305,1.0,0.808230857535305,2023-06-22,Matériel
2,8,2023,7,2056,36,21,DIAPHRAGME 6-164001112         - Société Gharbi,2.950217404648683,3.0,0.04978259535131713,2023-08-21,Matériel
6,6,2023,7,439,7,20, FRAIS DE PORT ETG MOYEN INFRA - Société Ben benour,1.73309558556827,1.0,0.7330955855682699,2023-06-20,Service
2,4,2022,7,1745,58,19,MFH-5-1/4-B                    - Société Oussama,2.0306956038026165,2.0000000000000004,0.030695603802616045,2022-04-19,Matériel
2,7,2024,7,2395,0,1,INTERMEDIATE FLANGE 116        - Société Lamia,0.9386707548951068,1.0,0.06132924510489324,2024-07-01,Matériel
6,1,2022,7,475,67,13,transfert CLN-AGBA             - Société Nasri,2.579482613459955,2.0000000000000004,0.5794826134599544,2022-01-13,Service
2,2,2023,7,2120,36,15,O-ring6-4723137054             - Société Gharbi,2.319952616117522,2.0000000000000004,0.3199526161175217,2023-02-15,Matériel
5,2,2022,60,1536,163,24,HUILE DE NETTOYAGE REF 101516  - Société Maaroufi,3.2842851744382546,10.000000000000002,6.715714825561747,2022-02-24,Produit nettoyage
2,2,2023,7,2576,36,15,FILTRE  25 UM90415-0357        - Société Gharbi,1.9052287824198562,1.0,0.9052287824198562,2023-02-15,Matériel
7,2,2022,30,482,44,23,GASOIL SS                      - Société Ammar,1.7350115039622658,2.0000000000000004,0.26498849603773467,2022-02-23,Énergie/Carburant
6,7,2022,7,436,63,28,bobinnage mot leroy somer 2.2k - Société Abdallah,1.2699861690717098,1.0,0.2699861690717098,2022-07-28,Service
2,8,2023,7,456,25,8,verre 4 mm 0.52/0.44           - Société Cherif,1.5460540746549656,1.0,0.5460540746549656,2023-08-08,Matériel
2,6,2023,7,3219,49,20,ENTRAINEUR  1030535-0000       - Société Riahi,2.169486536934721,1.0,1.1694865369347212,2023-06-20,Matériel
2,2,2023,7,3721,36,15,Bushing 3421134-0000           - Société Gharbi,2.4759195378384615,2.0000000000000004,0.4759195378384611,2023-02-15,Matériel
6,6,2023,7,436,125,26,installation serrure           - Société Makhlouf,1.7272419596446498,2.0000000000000004,0.2727580403553507,2023-06-26,Service
6,3,2023,7,429,264,6,PRESTATION GASOIL              - Société Ahmed,3.3223583999085076,12.0,8.677641600091492,2023-03-06,Service
2,8,2023,7,2147,36,21,KIT 6-0099041019               - Société Gharbi,2.3526570397418913,1.0,1.3526570397418913,2023-08-21,Matériel
6,9,2022,7,444,346,19,Activation STAR WARS           - Société Karim,1.219202022190773,1.0,0.2192020221907729,2022-09-19,Service
3,9,2022,60,713,33,21,Cartons Fraise DELISSO 100ML   - Société Nasr,1.960260837077648,2.0000000000000004,0.03973916292235247,2022-09-21,Produit emballage
2,12,2023,7,3097,36,25,Stop pin2803987-0000           - Société Gharbi,1.954179662578719,1.0,0.9541796625787189,2023-12-25,Matériel
6,1,2022,7,471,510,3,Prestation de service mise en  - Société Youssef,1.4976852980081357,1.0,0.49768529800813566,2022-01-03,Service
2,7,2024,7,3976,0,1,PIN 2835893-0000               - Société Lamia,0.9933606745658021,1.0,0.006639325434197874,2024-07-01,Matériel
4,12,2024,7,436,506,24,CHEMSOL S                      - Société Ben brahmi,7.125342694903358,6.999999999999998,0.12534269490335959,2024-12-24,Produit matière première
2,7,2023,7,456,24,11,pelle 2 l bleu                 - Société Khalifa,1.8879754688303656,1.0,0.8879754688303656,2023-07-11,Matériel
2,4,2022,7,1031,36,14,Joint viton 150x5 MM           - Société Gharbi,2.8693589400434916,5.999999999999999,3.1306410599565075,2022-04-14,Matériel
6,12,2022,7,446,37,21,CLN--BCH                       - Société Ayad,2.7019114037289857,2.0000000000000004,0.7019114037289853,2022-12-21,Service
2,9,2022,7,1824,36,7,joint de trous d'homme         - Société Gharbi,2.722361668669667,3.0,0.277638331330333,2022-09-07,Matériel
6,12,2023,7,439,6,6,analyses médicales             - Société Ben nasro,2.5304096423070845,2.0000000000000004,0.5304096423070841,2023-12-06,Service
2,12,2022,7,1047,214,21,JOINT DIN 80 ARME VAP DIA 2 mm - Société Hasnaoui,4.092855336624931,5.0,0.9071446633750693,2022-12-21,Matériel
2,2,2022,7,468,191,2,surfasseur                     - Société Khalil,2.904867293859556,2.0000000000000004,0.9048672938595557,2022-02-02,Matériel
2,2,2023,7,3032,81,24,BUSHING   1478928-0000RV       - Société Belhadj,2.2698105363201977,3.999999999999999,1.7301894636798014,2023-02-24,Matériel
7,2,2022,30,1540,36,24,FUEL LOURD N°2                 - Société Gharbi,1.9923526384350136,2.0000000000000004,0.007647361564986799,2022-02-24,Énergie/Carburant
2,4,2023,7,3329,36,11,FLEXIBLE SPIRAL90152-0017      - Société Gharbi,1.7898256147242182,3.0,1.2101743852757818,2023-04-11,Matériel
2,1,2023,7,4218,36,17,"Oring 29,87*1,78 MM315205-0713 - Société Gharbi",1.5926873018046774,1.0,0.5926873018046774,2023-01-17,Matériel
4,8,2022,7,1516,36,30,COLLE SUPER GLUE ARALDITE      - Société Gharbi,2.095324978777113,1.0,1.0953249787771129,2022-08-30,Produit matière première
6,1,2023,7,442,388,19,validation des méthodes        - Société Bennour,8.778952165685615,12.999999999999996,4.221047834314382,2023-01-19,Service
7,2,2024,30,429,26,6,Carburants                     - Société Ben Mabrouk,9.757492290527672,12.0,2.242507709472328,2024-02-06,Énergie/Carburant
2,12,2022,7,3627,36,2,Joint bloc résistance          - Société Gharbi,1.559195722758567,1.0,0.5591957227585671,2022-12-02,Matériel
2,2,2023,7,1395,103,22,VIS TH INOX M10*50             - Société Ben slama,2.032817747656646,2.0000000000000004,0.03281774765664558,2023-02-22,Matériel
2,1,2023,7,3479,36,17,GEAR 2664401-0000              - Société Gharbi,1.9158349533194574,1.0,0.9158349533194574,2023-01-17,Matériel
4,8,2023,7,608,33,3,ENCRE MC 2BK 106               - Société Nasr,2.523588250856813,5.999999999999999,3.4764117491431863,2023-08-03,Produit matière première
2,1,2023,7,2810,36,20,BOUTON     2530296-0000        - Société Gharbi,1.934184496164689,3.999999999999999,2.06581550383531,2023-01-20,Matériel
6,8,2023,7,451,60,21,2023050003535018               - Société Ashour,1.1667272399454207,1.0,0.1667272399454207,2023-08-21,Service
6,2,2024,7,78,27,21,Récupération retour condensat  - Société Ben salhi,2.969320497144242,8.000000000000002,5.03067950285576,2024-02-21,Service
6,2,2023,7,436,149,22,Confection flexible adoucisseu - Société Zarrouk,1.7539700980133688,1.0,0.7539700980133688,2023-02-22,Service
2,2,2023,7,3388,81,7,PIGNON 2727234-0000            - Société Belhadj,2.042762850050651,1.0,1.042762850050651,2023-02-07,Matériel
2,8,2022,7,3463,36,10,spraket 2656672-0000           - Société Gharbi,1.627209892201272,2.0000000000000004,0.37279010779872834,2022-08-10,Matériel
6,10,2023,7,446,67,11,Transports sur Ventes AGBA     - Société Nasri,3.933430503435398,2.0000000000000004,1.9334305034353974,2023-10-11,Service
2,10,2023,7,436,230,31,extincteur à poudre 06 kg      - Société Boussetta,2.774188728278522,10.000000000000002,7.225811271721479,2023-10-31,Matériel
2,9,2022,7,1480,36,28,TIRE FOND 8*40                 - Société Gharbi,2.224663290719442,2.0000000000000004,0.22466329071944147,2022-09-28,Matériel
6,2,2023,7,456,29,1, impression formulaire analyse - Société Abid,1.9758398056049433,1.0,0.9758398056049433,2023-02-01,Service
2,3,2022,7,4232,81,21,Lock housing90237-0153         - Société Belhadj,3.218326063387223,5.0,1.7816739366127772,2022-03-21,Matériel
7,12,2023,30,1524,36,20,FREON R22                      - Société Gharbi,2.2727337675995334,2.0000000000000004,0.27273376759953294,2023-12-20,Énergie/Carburant
2,2,2023,7,3680,81,24,Gasket 3024322-0000            - Société Belhadj,3.0250556329094236,8.000000000000002,4.974944367090578,2023-02-24,Matériel
0,9,2023,30,741,32,18,RAME PAPIER EXTRA BLANC        - Société Maher,3.524244165178083,2.0000000000000004,1.5242441651780827,2023-09-18,Fourniture de bureau
6,1,2023,7,429,264,9,PRESTATION GASOIL SS           - Société Ahmed,1.1208295844464886,1.0,0.12082958444648861,2023-01-09,Service
2,11,2022,7,1336,36,2,ROULSKF 6205.2RS               - Société Gharbi,2.7629613765340895,8.000000000000002,5.237038623465912,2022-11-02,Matériel
7,5,2022,30,429,264,30,super sp                       - Société Ahmed,0.6477974134115081,2.0000000000000004,1.3522025865884924,2022-05-30,Énergie/Carburant
2,9,2022,7,2504,36,6,Moyaux roue AR + goujant S-M   - Société Gharbi,2.197101993679274,2.0000000000000004,0.1971019936792735,2022-09-06,Matériel
2,3,2023,7,2619,81,16,ROUL 90214-0112/90603-3539     - Société Belhadj,1.6296326344999907,2.0000000000000004,0.3703673655000097,2023-03-16,Matériel
6,7,2023,7,438,25,10,Etalonnage DB05                - Société Cherif,1.5003352301458643,5.999999999999999,4.499664769854135,2023-07-10,Service
2,4,2023,7,2736,36,18,SWITCH DE PROXIMITE90459-2392  - Société Gharbi,2.0405727850612396,3.999999999999999,1.9594272149387595,2023-04-18,Matériel
4,5,2022,7,700,33,27,2-PROPANOL PURISS              - Société Nasr,2.176698154251007,2.0000000000000004,0.17669815425100666,2022-05-27,Produit matière première
2,2,2023,7,2064,36,15,O-RING6-4722904210             - Société Gharbi,2.559453500219426,17.999999999999996,15.44054649978057,2023-02-15,Matériel
2,2,2023,7,2814,36,15,GALET2555625-0000 RV           - Société Gharbi,2.2185218502969777,1.0,1.2185218502969777,2023-02-15,Matériel
2,8,2022,7,2931,36,10,KEY SAF SW NG538E90044-0204    - Société Gharbi,1.6074292057661577,1.0,0.6074292057661577,2022-08-10,Matériel
2,12,2024,7,2426,36,20,315202-0237                    - Société Gharbi,1.857758721661546,3.0,1.142241278338454,2024-12-20,Matériel
2,10,2022,7,436,247,29,Chaine inox soudé maillon 4x22 - Société Selmi,2.91517013184656,2.0000000000000004,0.9151701318465597,2022-10-29,Matériel
2,2,2023,7,3481,81,7,ANNEAU 2664459-0000            - Société Belhadj,1.8594827588987641,1.0,0.8594827588987641,2023-02-07,Matériel
2,2,2023,7,2813,36,15,GALET2555616-0000 RV           - Société Gharbi,2.2185218502969777,1.0,1.2185218502969777,2023-02-15,Matériel
6,2,2023,7,444,407,15,Test goût Crème pot            - Société Farah,1.7800243066123596,1.0,0.7800243066123596,2023-02-15,Service
2,9,2024,7,216,27,2,Ligne Compact Flex 9000        - Société Ben salhi,1.306344357423848,1.0,0.306344357423848,2024-09-02,Matériel
6,6,2022,7,436,149,13,CONFECTION FLEXIBLE            - Société Zarrouk,1.306120302871618,1.0,0.30612030287161796,2022-06-13,Service
2,3,2022,7,500,62,14,Bride inox DN80 PN16           - Société Ghazouani,2.4659346239512168,3.999999999999999,1.5340653760487823,2022-03-14,Matériel
2,5,2023,7,889,36,26,CADENAS BLOCUS L60 / L70       - Société Gharbi,2.864001812329818,10.000000000000002,7.135998187670184,2023-05-26,Matériel
6,3,2024,7,436,14,26,Entretiens et Réparations      - Société Ben laabidi,1.468865384970985,1.0,0.46886538497098496,2024-03-26,Service
2,2,2023,7,1242,158,23,RACCORD RAPIDEDROIT M8 1/4     - Société Chtioui,3.4151349994674787,2.0000000000000004,1.4151349994674782,2023-02-23,Matériel
2,7,2022,7,2470,231,7,collier porte buse             - Société Rami,1.8790110940309503,2.0000000000000004,0.1209889059690501,2022-07-07,Matériel
6,8,2023,7,445,11,14,Transports sur Achats          - Société Ben jabala,1.269774109979024,1.0,0.26977410997902407,2023-08-14,Service
2,1,2023,7,3775,36,17,Flow-restrictor 90457-0020     - Société Gharbi,1.7497778947588092,1.0,0.7497778947588092,2023-01-17,Matériel
2,2,2023,7,3687,81,27,"TE10X,Screw,M10x30 312105-0495 - Société Belhadj",2.507652240614071,8.000000000000002,5.492347759385931,2023-02-27,Matériel
6,1,2023,7,2175,81,17,Service kit6-9611926583        - Société Belhadj,1.8317846432616647,2.0000000000000004,0.16821535673833576,2023-01-17,Service
6,9,2024,7,122,27,2,Amélioration système énergie   - Société Ben salhi,1.1507063505551636,1.0,0.15070635055516357,2024-09-02,Service
2,2,2023,7,2926,36,15,GASKET 1255557-0000            - Société Gharbi,1.4052004799797793,1.0,0.40520047997977926,2023-02-15,Matériel
2,6,2023,7,1947,36,30,filtre type G4 top 270 w(ROUL) - Société Gharbi,2.454781400714591,1.0,1.454781400714591,2023-06-30,Matériel
2,3,2023,7,4053,49,29, Limiteur de débit 90201-0098  - Société Riahi,1.433683984203491,1.0,0.43368398420349097,2023-03-29,Matériel
2,2,2023,7,3350,81,24,AXE PIN  1350543-0000          - Société Belhadj,2.5193304745128833,12.0,9.480669525487116,2023-02-24,Matériel
6,12,2022,7,451,32,9,Fact N° 2022100006472829       - Société Maher,0.988937200319534,1.0,0.011062799680465973,2022-12-09,Service
6,9,2023,7,439,7,20,FRAIS DE PORT EA               - Société Ben benour,1.4033078897789308,1.0,0.40330788977893084,2023-09-20,Service
2,12,2023,7,3190,36,25,CAME  1548002-0000             - Société Gharbi,2.104843589161635,1.0,1.1048435891616348,2023-12-25,Matériel
2,9,2022,7,2681,81,15, TUBE D'AIR TRANSPARENTDIA 6MM - Société Belhadj,2.3458806572351474,2.0000000000000004,0.34588065723514694,2022-09-15,Matériel
2,2,2023,7,2777,81,24,DIAPH 533169-0000/2826443-0000 - Société Belhadj,2.161787952895737,1.0,1.1617879528957369,2023-02-24,Matériel
0,11,2024,30,459,21,16,Encre EPSON 664 BK             - Société Ben naser,1.3623724509990214,2.0000000000000004,0.6376275490009791,2024-11-16,Fourniture de bureau
2,3,2022,7,2289,36,18,Vanne rég. 90503-5664          - Société Gharbi,1.9631854370728257,1.0,0.9631854370728257,2022-03-18,Matériel
4,5,2023,7,439,7,8,Sucres totaux                  - Société Ben benour,2.330234893579583,2.0000000000000004,0.3302348935795827,2023-05-08,Produit matière première
6,1,2023,7,439,505,17,Analyse échant. eau usée 12    - Société Ayachi,2.884613543211061,1.0,1.884613543211061,2023-01-17,Service
2,12,2022,7,1305,36,9,ROULSKF 6005.2Rs inox          - Société Gharbi,3.5126204128851937,2.0000000000000004,1.5126204128851932,2022-12-09,Matériel
2,11,2023,7,1504,36,24,CHEVILLE PLASTIQUE B8          - Société Gharbi,2.7097302612888776,2.0000000000000004,0.7097302612888772,2023-11-24,Matériel
6,5,2023,7,2187,36,5,KIT DE SERVICE6-9611920119     - Société Gharbi,2.70426450875588,3.999999999999999,1.2957354912441192,2023-05-05,Service
2,1,2023,7,2171,81,5,SERVICE KIT OWMC6-55844605     - Société Belhadj,2.381663110492567,2.0000000000000004,0.38166311049256674,2023-01-05,Matériel
2,2,2023,7,2837,36,15,O-RING 315204-0222 RV          - Société Gharbi,2.0628186236693193,2.0000000000000004,0.0628186236693189,2023-02-15,Matériel
6,7,2022,7,452,73,27,Fact N° 22000346               - Société Hamida,1.3745532144294157,1.0,0.3745532144294157,2022-07-27,Service
2,8,2023,7,1441,36,7,"VIS PARKER 4,8*25              - Société Gharbi",2.28592603996182,2.0000000000000004,0.28592603996181953,2023-08-07,Matériel
