N°commande,Code article,Article ,Type article,Quantité,UM,Date commande,Date réception,conformité,Code Fournisseur,Nom Fournisseur,adresse,Coût unitaire,Taux de conformité (%),Nombre de commandes,Respect_délais,Taux de Respect (%),Score,Catégorie,Mois,Année
23001015,P2276033                 , Manchon femelle droit Diam 25,Matériel,1.0,PC,2023-10-20,2023-10-25,0,5005182,Société Gharbi,Mahdia,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,10,2023
23001016,P5611034                 ,Collier de serrage inox D 12  ,Matériel,4.0,PI,2023-10-20,2023-10-25,0,5005182,Société Gharbi,Kébili,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,10,2023
23001017,P4359305                 ,ROULSKF 61902 ZZ              ,Matériel,3.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Monastir,26784.0,72.14353163361662,8472,1,99.9409820585458,6.884045395758869,Moyen,10,2023
23001017,P4357407                 ,ROULSKF 61813 2RS 65X85X10    ,Matériel,2.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Sfax,96002.0,72.14353163361662,8472,1,99.9409820585458,6.88399155978335,Moyen,10,2023
23001017,P4336405                 ,ROUL 6200  2RS                ,Matériel,10.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Nabeul,6390.0,72.14353163361662,8472,1,99.9409820585458,6.884283667173014,Moyen,10,2023
23001017,P4336413                 ,ROULSKF 6205.2RS              ,Matériel,5.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Ariana,12225.0,72.14353163361662,8472,1,99.9409820585458,6.884134312901789,Moyen,10,2023
23001017,P4336411                 ,ROULEMENT 6203 2RS C3         ,Matériel,10.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Sfax,10704.0,72.14353163361662,8472,1,99.9409820585458,6.884157555685811,Moyen,10,2023
23001017,P4311414                 ,ROULSKF 6005.2Rs inox         ,Matériel,4.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Béja,67039.0,72.14353163361662,8472,1,99.9409820585458,6.884000560036599,Moyen,10,2023
23001017,P4311412                 ,ROUL 6005  2RSH               ,Matériel,6.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Kairouan,12837.0,72.14353163361662,8472,1,99.9409820585458,6.88412651460688,Moyen,10,2023
23001017,P4336418                 ,ROULSKF 6206.2RS              ,Matériel,3.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Kébili,15628.0,72.14353163361662,8472,1,99.9409820585458,6.884098694341424,Moyen,10,2023
23001017,P4319065                 ,ROULEMENT Nj 203/ECP          ,Matériel,8.0,PC,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Nabeul,63061.0,72.14353163361662,8472,1,99.9409820585458,6.884002441921373,Moyen,10,2023
23001017,P2331013                 ,PARA HUILE 15x25x5            ,Matériel,2.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Sfax,4202.5,72.14353163361662,8472,1,99.9409820585458,6.884446521082244,Moyen,10,2023
23001017,P2331168                 ,PARAHUILE 25X42X7             ,Matériel,10.0,PI,2023-10-20,2023-10-24,1,5005182,Société Gharbi,Kairouan,3641.0,72.14353163361662,8472,1,99.9409820585458,6.884519875920367,Moyen,10,2023
23001018,P2432011                 ,Détendeur air pour Ballon     ,Matériel,3.0,PI,2023-10-20,2023-10-25,0,5005182,Société Gharbi,Béja,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,10,2023
23003224,P9953012                 ,AXIS MOD90600-5216/90606-2005 ,Matériel,2.0,PI,2023-06-01,2023-06-05,1,5007270,Société Abdellaoui,Medenine,3200000.0,100.0,17,1,100.0,7.002007235009247,Moyen,6,2023
23003224,P9953013                 ,AXIS MOD90600-5214/90606-2004 ,Matériel,2.0,PI,2023-06-01,2023-06-05,1,5007270,Société Abdellaoui,Kairouan,3906000.0,100.0,17,1,100.0,7.002007122042081,Moyen,6,2023
23003224,P9912334                 ,GENERATOR1499642-0301         ,Matériel,1.0,PI,2023-06-01,2023-06-05,1,5007270,Société Abdellaoui,Tunis,8416500.0,100.0,17,1,100.0,7.002006847637881,Moyen,6,2023
23003226,P9912041                 ,90100-0041                    ,Matériel,1.0,PI,2023-06-02,2023-06-05,1,5007270,Société Abdellaoui,Kairouan,13399440.0,100.0,17,1,100.0,7.0020067592694,Moyen,6,2023
23003226,P9912042                 ,CARTE 90100-0042/90604-2455   ,Matériel,1.0,PI,2023-06-02,2023-06-05,1,5007270,Société Abdellaoui,Kébili,12299250.0,100.0,17,1,100.0,7.002006772620971,Moyen,6,2023
23003227,P9627019                 ,conductivity18-BTXJ 90520-0533,Matériel,1.0,PI,2023-06-07,2023-06-10,1,5006514,Société Mahjoubi,Mahdia,5843165.0,100.0,8,1,87.5,6.625944629343463,Moyen,6,2023
23003232,P9693031                 ,STEAM TRAP TYPE BPT13         ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Bizerte,381780.0,97.74011299435028,177,1,99.43502824858757,6.913552957111805,Moyen,6,2023
23003232,P9693040                 ,S.KIT 6-9611920218 RV         ,Service,8.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kébili,1059614.0,97.74011299435028,177,1,99.43502824858757,6.913549605984426,Moyen,6,2023
23003232,P9693245                 ,Soupape décharge 6-4722654201 ,Matériel,1.0,PC,2023-06-16,2023-06-18,1,5005644,Société Riahi,Bizerte,1020672.0,97.74011299435028,177,1,99.43502824858757,6.91354967799786,Moyen,6,2023
23003232,P9693438                 ,ELECTROVANNE6-3180152102      ,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Sfax,640835.5,97.74011299435028,177,1,99.43502824858757,6.913550839427285,Moyen,6,2023
23003232,P9693734                 ,PRES.SENSOR100bar 6-4723464601,Matériel,1.0,PC,2023-06-16,2023-06-18,1,5005644,Société Riahi,Nabeul,2353752.0,97.74011299435028,177,1,99.43502824858757,6.9135485682132565,Moyen,6,2023
23003232,P9911178                 ,90457-0042 RV                 ,Matériel,8.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kébili,111038.625,97.74011299435028,177,1,99.43502824858757,6.913565730094632,Moyen,6,2023
23003232,P9912313                 ,CARRIER RULER1255457-0000     ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Mahdia,2398257.0,97.74011299435028,177,1,99.43502824858757,6.91354855244506,Moyen,6,2023
23003232,P9912362                 ,CAB  2562736-0001/3216804-0001,Matériel,3.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Tunis,1220386.0,97.74011299435028,177,1,99.43502824858757,6.913549357330833,Moyen,6,2023
23003232,P9912396                 ,PROTECT  90457-0196/90603-2557,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kasserine,1939012.0,97.74011299435028,177,1,99.43502824858757,6.913548749959027,Moyen,6,2023
23003232,P9912869                 ,ROULEAU 1144520-0000          ,Matériel,4.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Jendouba,153674.0,97.74011299435028,177,1,99.43502824858757,6.913560732985033,Moyen,6,2023
23003232,P9913076                 ,Rouleau 1030811-0000          ,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Mahdia,82894.5,97.74011299435028,177,1,99.43502824858757,6.913571845268434,Moyen,6,2023
23003232,P9913456                 ,PHOTOCELLULE 90232-0128       ,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Manouba,1761259.0,97.74011299435028,177,1,99.43502824858757,6.913548854057112,Moyen,6,2023
23003232,P9913741                 ,PALIER A BSKF7202B321328-0102 ,Matériel,4.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kairouan,48000.75,97.74011299435028,177,1,99.43502824858757,6.913589383654052,Moyen,6,2023
23003232,P9913742                 ,DISTANCE  1030829-0000        ,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kairouan,37015.0,97.74011299435028,177,1,99.43502824858757,6.913601749195858,Moyen,6,2023
23003232,P9913744                 ,GASKET38.5*31*4.5MM90091-0324 ,Matériel,4.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kairouan,58430.0,97.74011299435028,177,1,99.43502824858757,6.91358194691258,Moyen,6,2023
23003232,P9913745                 ,ENTRAINEUR  1030535-0000      ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Manouba,710476.0,97.74011299435028,177,1,99.43502824858757,6.913550533516624,Moyen,6,2023
23003233,P9914029                 ,JEU DE VOLUME1484865-0000     ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Monastir,4348789.0,97.74011299435028,177,1,99.43502824858757,6.913548178404467,Moyen,6,2023
23003233,P9914030                 ,JEU DE VOLUME1484866-0000     ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Manouba,4445482.0,97.74011299435028,177,1,99.43502824858757,6.913548168401298,Moyen,6,2023
23003233,P9914319                 ,MANO DE PRESSION DIA 40       ,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kébili,62311.0,97.74011299435028,177,1,99.43502824858757,6.913579815052838,Moyen,6,2023
23003233,P9914357                 ,2961956-0000                  ,Matériel,8.0,PC,2023-06-16,2023-06-18,1,5005644,Société Riahi,Monastir,3563044.75,97.74011299435028,177,1,99.43502824858757,6.913548279823946,Moyen,6,2023
23003233,P9914431                 ,FIBR OPTIC E32-TC20090232-0322,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Mahdia,216451.0,97.74011299435028,177,1,99.43502824858757,6.91355695843029,Moyen,6,2023
23003233,P9914447                 ,ACCOUPLEMENT927362-0000       ,Matériel,2.0,PC,2023-06-16,2023-06-18,1,5005644,Société Riahi,Ariana,191251.0,97.74011299435028,177,1,99.43502824858757,6.913558175913408,Moyen,6,2023
23003233,P9914651                 ,Bellows 90342-0022            ,Matériel,4.0,PC,2023-06-16,2023-06-18,1,5005644,Société Riahi,Siliana,445233.5,97.74011299435028,177,1,99.43502824858757,6.913552210521309,Moyen,6,2023
23003233,P9915057                 ,MOTOR 90045-0162              ,Matériel,3.0,PC,2023-06-16,2023-06-18,1,5005644,Société Riahi,Sfax,385650.6666666667,97.74011299435028,177,1,99.43502824858757,6.913552904533541,Moyen,6,2023
23003233,P9951022                 ,MOTION ENCODER 90606-2595     ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Kairouan,385661.0,97.74011299435028,177,1,99.43502824858757,6.913552904394588,Moyen,6,2023
23003233,P9951023                 ,Câble réseau 15m 351501-4150  ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Gabès,440664.0,97.74011299435028,177,1,99.43502824858757,6.913552257101504,Moyen,6,2023
23003233,P9954017                 ,Locking Finger  2813507-0000  ,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Siliana,793161.5,97.74011299435028,177,1,99.43502824858757,6.913550240057811,Moyen,6,2023
23003233,P9954022                 ,Roll  469464-0000             ,Matériel,6.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Béja,99355.16666666667,97.74011299435028,177,1,99.43502824858757,6.913567848107508,Moyen,6,2023
23003233,P9913466                 ,COMPRESS90270-0017/90459-4562 ,Matériel,1.0,PI,2023-06-16,2023-06-18,1,5005644,Société Riahi,Béja,15087206.0,97.74011299435028,177,1,99.43502824858757,6.913547851069067,Moyen,6,2023
23003234,P9954014                 ,Timing belt 16AT5/1075 PU     ,Matériel,2.0,PI,2023-06-16,2023-06-18,1,5005182,Société Gharbi,Gabès,126417.0,72.14353163361662,8472,1,99.9409820585458,6.883986547632924,Moyen,6,2023
23003235,P9693031                 ,STEAM TRAP TYPE BPT13         ,Matériel,1.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Sfax,384070.0,97.74011299435028,177,1,99.43502824858757,6.913552925876939,Moyen,6,2023
23003235,P9693040                 ,S.KIT 6-9611920218 RV         ,Service,8.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Sfax,1065969.25,97.74011299435028,177,1,99.43502824858757,6.913549594731396,Moyen,6,2023
23003235,P9693245                 ,Soupape décharge 6-4722654201 ,Matériel,1.0,PC,2023-06-20,2023-06-24,1,5005644,Société Riahi,Monastir,1026794.0,97.74011299435028,177,1,99.43502824858757,6.913549666314899,Moyen,6,2023
23003235,P9693438                 ,ELECTROVANNE6-3180152102      ,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Mahares,644679.0,97.74011299435028,177,1,99.43502824858757,6.913550820820753,Moyen,6,2023
23003235,P9693501                 ,6-4323000006/6-4722924701     ,Matériel,1.0,PI,2023-06-20,2023-06-26,0,5005644,Société Riahi,Sidi Bouzid,0.0,97.74011299435028,177,1,99.43502824858757,8.913547718506425,Très Fiable,6,2023
23003235,P9693734                 ,PRES.SENSOR100bar 6-4723464601,Matériel,1.0,PC,2023-06-20,2023-06-24,1,5005644,Société Riahi,Ben Arous,4123829.0,97.74011299435028,177,1,99.43502824858757,6.913548203492471,Moyen,6,2023
23003235,P9911178                 ,90457-0042 RV                 ,Matériel,8.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Mahares,111728.25,97.74011299435028,177,1,99.43502824858757,6.91356561892194,Moyen,6,2023
23003235,P9912088                 ,PHOTO CELLULE SICK90600-6023  ,Matériel,1.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Bizerte,468991.0,97.74011299435028,177,1,99.43502824858757,6.913551982971492,Moyen,6,2023
23003235,P9912313                 ,CARRIER RULER1255457-0000     ,Matériel,1.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Kairouan,2412641.0,97.74011299435028,177,1,99.43502824858757,6.9135485474731775,Moyen,6,2023
23003235,P9912362                 ,CAB  2562736-0001/3216804-0001,Matériel,3.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Kairouan,1227729.0,97.74011299435028,177,1,99.43502824858757,6.913549347529094,Moyen,6,2023
23003235,P9912396                 ,PROTECT  90457-0196/90603-2557,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Nabeul,1950658.5,97.74011299435028,177,1,99.43502824858757,6.913548743800693,Moyen,6,2023
23003235,P9912869                 ,ROULEAU 1144520-0000          ,Matériel,4.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Jendouba,154612.5,97.74011299435028,177,1,99.43502824858757,6.9135606539874805,Moyen,6,2023
23003235,P9913076                 ,Rouleau 1030811-0000          ,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Gabès,83408.5,97.74011299435028,177,1,99.43502824858757,6.913571696590458,Moyen,6,2023
23003235,P9913456                 ,PHOTOCELLULE 90232-0128       ,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Tataouine,1771839.5,97.74011299435028,177,1,99.43502824858757,6.9135488472762,Moyen,6,2023
23003235,P9913741                 ,PALIER A BSKF7202B321328-0102 ,Matériel,4.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Siliana,48312.25,97.74011299435028,177,1,99.43502824858757,6.913589115017736,Moyen,6,2023
23003235,P9913742                 ,DISTANCE  1030829-0000        ,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Gafsa,37254.0,97.74011299435028,177,1,99.43502824858757,6.9136014025756785,Moyen,6,2023
23003235,P9913744                 ,GASKET38.5*31*4.5MM90091-0324 ,Matériel,4.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Ariana,58797.25,97.74011299435028,177,1,99.43502824858757,6.913581733124209,Moyen,6,2023
23003235,P9913745                 ,ENTRAINEUR  1030535-0000      ,Matériel,1.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Gabès,714737.0,97.74011299435028,177,1,99.43502824858757,6.913550516734588,Moyen,6,2023
23003235,P9914029                 ,JEU DE VOLUME1484865-0000     ,Matériel,1.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Manouba,4460565.0,97.74011299435028,177,1,99.43502824858757,6.913548166880018,Moyen,6,2023
23003235,P9914030                 ,JEU DE VOLUME1484866-0000     ,Matériel,1.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Zaghouan,4460565.0,97.74011299435028,177,1,99.43502824858757,6.913548166880018,Moyen,6,2023
23003235,P9914319                 ,MANO DE PRESSION DIA 40       ,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Kairouan,62539.5,97.74011299435028,177,1,99.43502824858757,6.913579697783855,Moyen,6,2023
23003235,P9914357                 ,2961956-0000                  ,Matériel,8.0,PC,2023-06-20,2023-06-24,1,5005644,Société Riahi,Siliana,3575133.75,97.74011299435028,177,1,99.43502824858757,6.9135482779259005,Moyen,6,2023
23003235,P9914431                 ,FIBR OPTIC E32-TC20090232-0322,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Kasserine,217185.5,97.74011299435028,177,1,99.43502824858757,6.9135569271819195,Moyen,6,2023
23003235,P9914447                 ,ACCOUPLEMENT927362-0000       ,Matériel,2.0,PC,2023-06-20,2023-06-24,1,5005644,Société Riahi,Mahares,191900.0,97.74011299435028,177,1,99.43502824858757,6.913558140546958,Moyen,6,2023
23003235,P9951023                 ,Câble réseau 15m 351501-4150  ,Matériel,1.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Gafsa,442159.0,97.74011299435028,177,1,99.43502824858757,6.913552241755929,Moyen,6,2023
23003235,P9954014                 ,Timing belt 16AT5/1075 PU     ,Matériel,2.0,PI,2023-06-20,2023-06-24,1,5005644,Société Riahi,Bizerte,127304.0,97.74011299435028,177,1,99.43502824858757,6.913563428808457,Moyen,6,2023
23003045,P9913588                 ,BALL BEARING 321309-0103      ,Matériel,6.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Monastir,6582.5,99.96903065964695,3229,1,99.84515329823475,7.375557481021632,Moyen,2,2023
23003045,P9915166                 ,Anneau 3407340-0000           ,Matériel,1.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sidi Bouzid,158323.0,99.96903065964695,3229,1,99.84515329823475,7.375266323567748,Moyen,2,2023
23003045,P9915280                 ,Bushing 3421134-0000          ,Matériel,2.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Kébili,105710.5,99.96903065964695,3229,1,99.84515329823475,7.3752726106616295,Moyen,2,2023
23003045,P9915283                 ,Gasket.40MP1Silicon342850-0303,Matériel,2.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Siliana,15593.5,99.96903065964695,3229,1,99.84515329823475,7.375381941588831,Moyen,2,2023
23003045,P9915284                 ,Gasket.40M1½Silicon342850-0304,Matériel,13.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Kairouan,9134.384615384615,99.96903065964695,3229,1,99.84515329823475,7.375472620176459,Moyen,2,2023
23003045,P9915285                 ,Gasket.40MP2Silicon342850-0305,Matériel,7.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Gabès,14458.42857142857,99.96903065964695,3229,1,99.84515329823475,7.37539200929664,Moyen,2,2023
23003045,P9915296                 ,FILTER MEDIA MK3SP 344323-0305,Matériel,1.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sidi Bouzid,104641.0,99.96903065964695,3229,1,99.84515329823475,7.3752728040286994,Moyen,2,2023
23003045,P9912994                 ,1538109-0000 / 3507468-0000   ,Matériel,2.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Siliana,60156.5,99.96903065964695,3229,1,99.84515329823475,7.375286937306578,Moyen,2,2023
23003045,P9915165                 ,Washer Nylon 351477-0101      ,Matériel,3.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sidi Bouzid,1901.0,99.96903065964695,3229,1,99.84515329823475,7.376305215954989,Moyen,2,2023
23003045,P9915304                 ,"O-ring, 33.05x1.78 351517-1033",Matériel,2.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Kasserine,1874.5,99.96903065964695,3229,1,99.84515329823475,7.376320073542212,Moyen,2,2023
23003045,P9911166                 ,JOINT 315205-0802             ,Matériel,2.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Gafsa,1874.5,99.96903065964695,3229,1,99.84515329823475,7.376320073542212,Moyen,2,2023
23003045,P9952021                 ,"WASHER,PL.RND.CU.  315234-0110",Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Gabès,3273.0,99.96903065964695,3229,1,99.84515329823475,7.375864564793333,Moyen,2,2023
23003045,P9914797                 ,344210-0215/344210-0215       ,Matériel,4.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Gafsa,9900.0,99.96903065964695,3229,1,99.84515329823475,7.375455691042159,Moyen,2,2023
23003045,P9912727                 ,JOINT 315202-0267/351523-0267 ,Matériel,2.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Tunis,6846.5,99.96903065964695,3229,1,99.84515329823475,7.375545768644669,Moyen,2,2023
23003045,P9911026                 ,"JOINT  49,5*3MM315204-0301 RV ",Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Kairouan,4110.0,99.96903065964695,3229,1,99.84515329823475,7.375740190879283,Moyen,2,2023
23003045,P9912243                 ,JOINT   315202-0304 RV        ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Jendouba,4735.0,99.96903065964695,3229,1,99.84515329823475,7.375675988541456,Moyen,2,2023
23003045,P9915324                 ,Seal ring 3660690-0000        ,Matériel,2.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Manouba,10885.5,99.96903065964695,3229,1,99.84515329823475,7.375437405018098,Moyen,2,2023
23003045,P9911033                 ,"GASKETS 73,9*80,9*3,7         ",Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Medenine,53825.0,99.96903065964695,3229,1,99.84515329823475,7.375290848008547,Moyen,2,2023
23003045,P9911039                 ,JOINT 539212-0000             ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sfax,42234.0,99.96903065964695,3229,1,99.84515329823475,7.375301045334367,Moyen,2,2023
23003045,P9911005                 ,JOINT AVEC SUPPORT            ,Matériel,8.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Manouba,17582.375,99.96903065964695,3229,1,99.84515329823475,7.375367435050453,Moyen,2,2023
23003045,P9911006                 ,GUIDE BANDE 20*22*10          ,Matériel,6.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sfax,16438.5,99.96903065964695,3229,1,99.84515329823475,7.3753753494454415,Moyen,2,2023
23003045,P9912935                 ,RADIAL  SEAL90091-0297 RV     ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Mahdia,70735.0,99.96903065964695,3229,1,99.84515329823475,7.375281965390279,Moyen,2,2023
23003045,P9911009                 ,JOINT 90091-0335 RV           ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Nabeul,91775.0,99.96903065964695,3229,1,99.84515329823475,7.375275483433837,Moyen,2,2023
23003045,P9911183                 ,SEAL RING 90091-0336 RV       ,Matériel,2.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sfax,72670.5,99.96903065964695,3229,1,99.84515329823475,7.375281212349406,Moyen,2,2023
23003045,P9913036                 ,VANILIP90091-0429             ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Siliana,139568.0,99.96903065964695,3229,1,99.84515329823475,7.375268021073848,Moyen,2,2023
23003045,P9914641                 ,ANNEAU 90141-0019             ,Matériel,1.0,PQ,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Medenine,43735.0,99.96903065964695,3229,1,99.84515329823475,7.375299420163126,Moyen,2,2023
23003045,P9915330                 ,Pressure Reducing.V 90201-0135,Matériel,1.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Mahdia,846955.0,99.96903065964695,3229,1,99.84515329823475,7.375256052641916,Moyen,2,2023
23003045,P9911010                 ,JOINT   90207-0363            ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sidi Bouzid,74193.0,99.96903065964695,3229,1,99.84515329823475,7.375280647601815,Moyen,2,2023
23003045,P9911011                 ,GASKET 90207-0365             ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Tozeur,20935.0,99.96903065964695,3229,1,99.84515329823475,7.375349220476103,Moyen,2,2023
23003045,P9915331                 ,Roller bearing. 90214-0219    ,Matériel,2.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sidi Bouzid,65903.5,99.96903065964695,3229,1,99.84515329823475,7.3752840381855655,Moyen,2,2023
23003045,P9912106                 ,FILTRE/900-05-BK90277-0045 RV ,Matériel,2.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Béja,64688.5,99.96903065964695,3229,1,99.84515329823475,7.375284608162669,Moyen,2,2023
23003045,P9912107                 ,FILTRE  /9933-05-10190        ,Matériel,2.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Medenine,112244.0,99.96903065964695,3229,1,99.84515329823475,7.375271509409778,Moyen,2,2023
23003045,P9912128                 ,90415-0326 RV                 ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sfax,256159.0,99.96903065964695,3229,1,99.84515329823475,7.375261498864395,Moyen,2,2023
23003045,P9911038                 ,FILTRE  25 UM90415-0357       ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Gabès,34091.0,99.96903065964695,3229,1,99.84515329823475,7.375312356033551,Moyen,2,2023
23003045,P9915334                 ,Flow-restrictor 90457-0020    ,Matériel,1.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Bizerte,80475.0,99.96903065964695,3229,1,99.84515329823475,7.375278543373986,Moyen,2,2023
23003045,P9915018                 ,Joint 90457-0134              ,Matériel,4.0,PC,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Kébili,6124.75,99.96903065964695,3229,1,99.84515329823475,7.375580181877957,Moyen,2,2023
23003045,P9911169                 ,JOINT 90458-1941              ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Béja,3846.0,99.96903065964695,3229,1,99.84515329823475,7.37577357686932,Moyen,2,2023
23003045,P9911170                 ,JOINT 90458-1943              ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Sidi Bouzid,23206.0,99.96903065964695,3229,1,99.84515329823475,7.375339872137854,Moyen,2,2023
23003045,P9913069                 ,90458-2071                    ,Matériel,2.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Jendouba,3044.5,99.96903065964695,3229,1,99.84515329823475,7.375910397860476,Moyen,2,2023
23003045,P9913931                 ,DOUILLE  90459-0805           ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Tunis,3045.0,99.96903065964695,3229,1,99.84515329823475,7.375910290062279,Moyen,2,2023
23003045,P9913224                 ,90459-3818                    ,Matériel,1.0,PI,2023-02-20,2023-02-24,1,5005839,Société Belhadj,Ben Arous,28697.0,99.96903065964695,3229,1,99.84515329823475,7.3753233825118425,Moyen,2,2023
